"id","x1_i","x2_i","group_i","g5_i","g6_i","g7_i","g8_i","time","tau_it","tau_t","z_it","z5_it","z6_it","z7_it","z8_it","y0_it","y_it"
664,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.362405646516019,1.00219756225124,1,1,0,0,0,6.1184977444387,6.48090339095472
665,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.155281988900828,1.00219756225124,1,1,0,0,0,6.23504730685699,6.39032929575782
666,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.94682317770913,5.94682317770913
667,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0778689815125505,1.00219756225124,1,1,0,0,0,6.22877057901099,6.30663956052354
668,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,6,-0.135360190493091,1.00219756225124,0,0,0,0,0,5.85389041028554,5.85389041028554
669,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.137367261583767,1.00219756225124,1,1,0,0,0,5.96075259461234,6.09811985619611
670,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.36317941678497,6.36317941678497
671,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,6,-0.00745867304375512,1.00219756225124,0,0,0,0,0,6.14635564826017,6.14635564826017
672,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,6,-0.0559035524378253,1.00219756225124,0,0,0,0,0,5.78193411209943,5.78193411209943
673,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0105988146457871,1.00219756225124,1,1,0,0,0,6.06051691516229,6.07111572980808
674,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.0308125402513123,1.00219756225124,1,0,1,0,0,6.18111914873134,6.15030660848003
675,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.14592515525152,6.14592515525152
676,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.464563242784157,1.00219756225124,1,1,0,0,0,6.22202304080092,6.68658628358508
677,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.550094529801311,1.00219756225124,1,0,1,0,0,6.14777445166127,5.59767992185996
678,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.93510654862794,5.93510654862794
679,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.0119022090231,6.0119022090231
680,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.89970456178294,5.89970456178294
681,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.215178782430969,1.00219756225124,1,1,0,0,0,5.80421544665504,6.01939422908601
682,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.102696457994886,1.00219756225124,1,1,0,0,0,6.14646175492072,6.2491582129156
683,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.00360282053714787,1.00219756225124,1,1,0,0,0,5.9159247376097,5.91952755814685
684,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.20272567564949,1.00219756225124,1,1,0,0,0,6.01715854568091,6.2198842213304
685,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.012003728007154,1.00219756225124,1,1,0,0,0,6.11962871031559,6.13163243832274
686,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.95426988990307,5.95426988990307
687,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,6,-0.395452337773169,1.00219756225124,0,0,0,0,0,6.14259750853476,6.14259750853476
688,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.419764928973253,1.00219756225124,1,1,0,0,0,5.82519928605059,6.24496421502385
689,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.20359373371805,6.20359373371805
690,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0925450828625339,1.00219756225124,1,1,0,0,0,6.15841158526266,6.25095666812519
691,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.11258870115709,6.11258870115709
692,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.684642776406165,1.00219756225124,1,0,1,0,0,5.99208502724253,5.30744225083636
693,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0125609134413252,1.00219756225124,1,1,0,0,0,6.30456275816085,6.31712367160218
694,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.287847271764111,1.00219756225124,1,1,0,0,0,6.11921543343016,6.40706270519427
695,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.177025005897032,1.00219756225124,1,1,0,0,0,5.98495423343376,6.16197923933079
696,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.06075477684939,6.06075477684939
697,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.58132693590257,5.58132693590257
698,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.262534960465414,1.00219756225124,1,1,0,0,0,5.94568346914729,6.20821842961271
699,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.392792660520878,1.00219756225124,1,1,0,0,0,5.89202190412997,6.28481456465085
700,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.91852726724894,5.91852726724894
701,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0189737681008082,1.00219756225124,1,1,0,0,0,6.11935427221448,6.13832804031529
702,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-1.223017519739,1.00219756225124,1,0,1,0,0,5.69940134290497,4.47638382316598
703,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,6,-0.197425956730709,1.00219756225124,0,0,0,0,0,5.96643318780771,5.96643318780771
704,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.149278698211534,1.00219756225124,1,0,1,0,0,6.00537146964813,5.8560927714366
705,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.335550067292667,1.00219756225124,1,0,1,0,0,6.19260614583094,5.85705607853827
706,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0260879852616839,1.00219756225124,1,1,0,0,0,6.18627403691079,6.21236202217247
707,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,6,-0.441896808989645,1.00219756225124,0,0,0,0,0,6.29377820618903,6.29377820618903
708,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.87760315130821,5.87760315130821
709,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.00907264183040901,1.00219756225124,1,1,0,0,0,5.82509075746821,5.83416339929862
710,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0843042141328951,1.00219756225124,1,1,0,0,0,5.68548350950278,5.76978772363567
711,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0786309688812239,1.00219756225124,1,1,0,0,0,5.81344027886184,5.89207124774307
712,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.141041762113,1.00219756225124,1,1,0,0,0,5.80785209322847,5.94889385534147
713,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.636369567047607,1.00219756225124,1,1,0,0,0,6.02456488073109,6.6609344477787
714,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.79102246159728,5.79102246159728
715,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.236201768923344,1.00219756225124,1,1,0,0,0,6.00907220943323,6.24527397835658
716,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.69246968606508,5.69246968606508
717,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.97204651509933,5.97204651509933
718,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.24279492069472,6.24279492069472
719,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.158626834207908,1.00219756225124,1,1,0,0,0,6.03559587035602,6.19422270456393
720,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.292789123401618,1.00219756225124,1,1,0,0,0,5.88327872003272,6.17606784343434
721,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.146830139061108,1.00219756225124,1,1,0,0,0,5.99236941160194,6.13919955066305
722,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,6,-0.273108844720754,1.00219756225124,0,0,0,0,0,6.14294553726801,6.14294553726801
723,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.383125694317809,1.00219756225124,1,1,0,0,0,5.75792473118319,6.141050425501
724,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.244027665998049,1.00219756225124,1,0,1,0,0,5.99621664675306,5.75218898075501
725,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.140761456565826,1.00219756225124,1,1,0,0,0,6.11868246398253,6.25944392054836
726,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.03295584563368,6.03295584563368
727,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0685502399012687,1.00219756225124,1,1,0,0,0,6.25756207925154,6.32611231915281
728,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,6,-0.467097523369074,1.00219756225124,0,0,0,0,0,5.89957089878874,5.89957089878874
729,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.07867895662347,6.07867895662347
730,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.92239313474804,5.92239313474804
731,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.146571414058088,1.00219756225124,1,1,0,0,0,6.08808472253071,6.2346561365888
732,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.26189845485629,1.00219756225124,1,0,1,0,0,5.85693792488763,5.59503947003134
733,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.376651818685224,1.00219756225124,1,1,0,0,0,6.19757765231159,6.57422947099681
734,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0508609740704483,1.00219756225124,1,1,0,0,0,6.15477695080571,6.20563792487616
735,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0991924344960662,1.00219756225124,1,1,0,0,0,5.91306450993748,6.01225694443355
736,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0928040608775687,1.00219756225124,1,1,0,0,0,6.08474851448068,6.17755257535825
737,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.240841364417887,1.00219756225124,1,0,1,0,0,5.87116625091756,5.63032488649967
738,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.96517527173789,5.96517527173789
739,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0687358404294565,1.00219756225124,1,1,0,0,0,5.7953043606693,5.86404020109876
740,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0201884691776703,1.00219756225124,1,1,0,0,0,5.93042969258803,5.9506181617657
741,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.168368313252797,1.00219756225124,1,0,1,0,0,6.34528487789544,6.17691656464264
742,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.81395785781659,5.81395785781659
743,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.433546377065343,1.00219756225124,1,1,0,0,0,5.7945705892656,6.22811696633094
744,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0143655025642165,1.00219756225124,1,1,0,0,0,5.94019955122104,5.95456505378526
745,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.81006436340438,5.81006436340438
746,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0206327803104238,1.00219756225124,1,1,0,0,0,6.21055895192434,6.23119173223476
747,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.18168787000554,6.18168787000554
748,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.354267737320479,1.00219756225124,1,1,0,0,0,6.12228329036711,6.47655102768759
749,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.24044401191985,6.24044401191985
750,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.263238693425135,1.00219756225124,1,0,1,0,0,5.77454742228507,5.51130872885994
751,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.80560019138085,5.80560019138085
752,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.93638845582744,5.93638845582744
753,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.80871114043063,5.80871114043063
754,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.236869272277575,1.00219756225124,1,1,0,0,0,5.87692053727364,6.11378980955122
755,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.81682729597061,5.81682729597061
756,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.157255427628402,1.00219756225124,1,1,0,0,0,6.29128804452461,6.44854347215301
757,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.21881023712191,6.21881023712191
758,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.348909291099103,1.00219756225124,1,0,1,0,0,5.88969001374475,5.54078072264564
759,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.365322501924308,1.00219756225124,1,1,0,0,0,5.84640116478372,6.21172366670803
760,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.175243377618625,1.00219756225124,1,1,0,0,0,6.03553394300403,6.21077732062265
761,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.428407696680325,1.00219756225124,1,1,0,0,0,6.01842065969934,6.44682835637967
762,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0810589777744399,1.00219756225124,1,1,0,0,0,5.92283663651615,6.00389561429059
763,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.212472316960334,1.00219756225124,1,1,0,0,0,6.17997749722134,6.39244981418168
764,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.178520277927069,1.00219756225124,1,1,0,0,0,6.04495917997605,6.22347945790312
765,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.357951065489023,1.00219756225124,1,1,0,0,0,5.95887561452987,6.3168266800189
766,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,6,-0.021461529332863,1.00219756225124,0,0,0,0,0,5.74428819185384,5.74428819185384
767,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0961973157577952,1.00219756225124,1,1,0,0,0,5.94833539911667,6.04453271487447
768,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.16863699569181,6.16863699569181
769,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.98326889081009,5.98326889081009
770,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.113888258469326,1.00219756225124,1,1,0,0,0,6.18086677662594,6.29475503509526
771,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-1.01792613022763,1.00219756225124,1,0,1,0,0,6.0758665975202,5.05794046729256
772,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.00983612244630083,1.00219756225124,1,1,0,0,0,6.29060799759068,6.30044412003698
773,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.171257770485947,1.00219756225124,1,1,0,0,0,5.82989491294136,6.00115268342731
774,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0302706975160241,1.00219756225124,1,1,0,0,0,5.74287053596334,5.77314123347936
775,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0709397679656279,1.00219756225124,1,1,0,0,0,5.99214261638015,6.06308238434578
776,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.009503999338205,1.00219756225124,1,1,0,0,0,6.15665655690003,6.16616055623823
777,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.17462710734959,6.17462710734959
778,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.240779522041905,1.00219756225124,1,1,0,0,0,5.95806551543326,6.19884503747516
779,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.366122475800682,1.00219756225124,1,1,0,0,0,6.04862759148751,6.41475006728819
780,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.21606317250941,6.21606317250941
781,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.143972288475827,1.00219756225124,1,1,0,0,0,6.11910702291912,6.26307931139495
782,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.049441338968178,1.00219756225124,1,1,0,0,0,5.8291948602792,5.87863619924738
783,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.311263323182071,1.00219756225124,1,1,0,0,0,6.08047528847489,6.39173861165696
784,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,6,-0.955159982301497,1.00219756225124,0,0,0,0,0,5.93524350925886,5.93524350925886
785,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.246613629055631,1.00219756225124,1,0,1,0,0,5.80731174775789,5.56069811870226
786,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.78813868617511,5.78813868617511
787,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.05811776372545,6.05811776372545
788,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.405228804000713,1.00219756225124,1,1,0,0,0,6.03269454898629,6.437923352987
789,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.851661500486506,1.00219756225124,1,0,1,0,0,5.93434180695666,5.08268030647015
790,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.312466010857824,1.00219756225124,1,1,0,0,0,6.1116148169235,6.42408082778132
791,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.329035149849622,1.00219756225124,1,0,1,0,0,5.96091621446312,5.63188106461349
792,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.24031700539367,6.24031700539367
793,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.480879920285103,1.00219756225124,1,1,0,0,0,5.98436749532009,6.46524741560519
794,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.128650070627263,1.00219756225124,1,1,0,0,0,5.95508289412291,6.08373296475017
795,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,6,-0.118724988258871,1.00219756225124,0,0,0,0,0,6.01997590947925,6.01997590947925
796,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.300060018765314,1.00219756225124,1,0,1,0,0,6.18485748688097,5.88479746811565
797,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.0146725821768,6.0146725821768
798,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.77923049729986,5.77923049729986
799,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,6,-0.528605530109819,1.00219756225124,0,0,0,0,0,6.39934991193359,6.39934991193359
800,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.932960575489183,1.00219756225124,1,0,1,0,0,5.80017122098532,4.86721064549614
801,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.85758725261046,5.85758725261046
802,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.208236874293539,1.00219756225124,1,0,1,0,0,6.29615152840801,6.08791465411447
803,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.629545140499924,1.00219756225124,1,0,1,0,0,5.82959124158137,5.20004610108145
804,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.216618198524344,1.00219756225124,1,1,0,0,0,5.99578103615251,6.21239923467686
805,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.241979790607973,1.00219756225124,1,1,0,0,0,6.04413579626469,6.28611558687267
806,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.01107699982689,6.01107699982689
807,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.152161918939046,1.00219756225124,1,1,0,0,0,6.05760066972216,6.2097625886612
808,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0998820521236603,1.00219756225124,1,1,0,0,0,5.85631651610365,5.95619856822731
809,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.135407529211196,1.00219756225124,1,1,0,0,0,5.90957514624883,6.04498267546003
810,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.449912294855934,1.00219756225124,1,1,0,0,0,6.23325704152788,6.68316933638382
811,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.244190348124439,1.00219756225124,1,1,0,0,0,5.93833484007091,6.18252518819535
812,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.673906253109857,1.00219756225124,1,1,0,0,0,5.90572807175985,6.5796343248697
813,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.09433946539365,6.09433946539365
814,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.64199203943983,5.64199203943983
815,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.0740665019483881,1.00219756225124,1,1,0,0,0,6.01625401023272,6.09032051218111
816,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.00948643111717347,1.00219756225124,1,1,0,0,0,5.71044349799234,5.71992992910951
817,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.156695653555027,1.00219756225124,1,1,0,0,0,5.95559384308681,6.11228949664183
818,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.334836526586718,1.00219756225124,1,1,0,0,0,6.25256971514174,6.58740624172845
819,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.100332646881166,1.00219756225124,1,1,0,0,0,6.29447060656434,6.3948032534455
820,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.409698685939765,1.00219756225124,1,1,0,0,0,5.93150181134665,6.34120049728642
821,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.96896562165078,5.96896562165078
822,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.0371157961820465,1.00219756225124,1,1,0,0,0,5.81967414192552,5.85678993810757
823,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.646835014057812,1.00219756225124,1,0,1,0,0,5.92918853822294,5.28235352416513
824,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,6,-0.345049400131654,1.00219756225124,1,0,1,0,0,5.99041416272275,5.64536476259109
825,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.217344968300273,1.00219756225124,1,1,0,0,0,5.98644529129497,6.20379025959525
826,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.0353950900844,6.0353950900844
827,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.82179775498368,5.82179775498368
828,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.38206127540118,6.38206127540118
829,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.164591383672805,1.00219756225124,1,1,0,0,0,6.20218146084242,6.36677284451522
830,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,6,0.211983333052957,1.00219756225124,1,1,0,0,0,5.98146684638746,6.19345017944042
831,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.88639675510304,5.88639675510304
832,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,6,-0.867680128768509,1.00219756225124,0,0,0,0,0,5.76455876831972,5.76455876831972
833,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.16708677200971,6.16708677200971
834,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,6,0.499006845207292,1.00219756225124,1,1,0,0,0,6.10723640132571,6.606243246533
835,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.04702501818872,6.04702501818872
836,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.523727487556039,1.00219756225124,1,0,1,0,0,5.79403622167265,5.27030873411661
837,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.34003581351132,6.34003581351132
838,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,6.0459884969483,6.0459884969483
839,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.7745443869264,5.7745443869264
840,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,6,-0.112228001172306,1.00219756225124,0,0,0,0,0,6.17623538997893,6.17623538997893
841,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,6,-0.12032678031479,1.00219756225124,0,0,0,0,0,5.68049992513957,5.68049992513957
842,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,6,-0.535631331273084,1.00219756225124,1,0,1,0,0,6.35191707732272,5.81628574604963
843,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,6,-0.0905298665305218,1.00219756225124,0,0,0,0,0,5.55995390960383,5.55995390960383
844,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,6,0,1.00219756225124,0,0,0,0,0,5.90065852331784,5.90065852331784
